dataset,snapshot,query_id,policy,batch,accesses,dense,sparse,before,k
nfcorpus,0,PLAIN-603,balanced,64,128,125,3,64,100
nfcorpus,0,PLAIN-613,dibud,1,2,1,1,0,1
nfcorpus,0,PLAIN-613,dibud,1,8,4,4,1,3
nfcorpus,0,PLAIN-613,dibud,1,19,9,10,3,4
nfcorpus,0,PLAIN-613,dibud,1,21,10,11,4,5
nfcorpus,0,PLAIN-613,dibud,1,22,10,12,5,6
nfcorpus,0,PLAIN-613,dibud,1,24,11,13,6,7
nfcorpus,0,PLAIN-613,dibud,1,31,15,16,7,8
nfcorpus,0,PLAIN-613,dibud,1,37,18,19,8,9
nfcorpus,0,PLAIN-613,dibud,1,41,20,21,9,10
nfcorpus,0,PLAIN-613,dibud,1,47,22,25,10,11
nfcorpus,0,PLAIN-613,dibud,1,49,23,26,11,12
nfcorpus,0,PLAIN-613,dibud,1,56,26,30,12,13
nfcorpus,0,PLAIN-613,dibud,1,76,36,40,13,14
nfcorpus,0,PLAIN-613,dibud,1,77,36,41,14,15
nfcorpus,0,PLAIN-613,dibud,1,85,38,47,15,16
nfcorpus,0,PLAIN-613,dibud,1,86,38,48,16,17
nfcorpus,0,PLAIN-613,dibud,1,92,41,51,17,18
nfcorpus,0,PLAIN-613,dibud,1,99,44,55,18,19
nfcorpus,0,PLAIN-613,dibud,1,160,71,89,19,20
nfcorpus,0,PLAIN-613,dibud,1,192,85,107,20,21
nfcorpus,0,PLAIN-613,dibud,1,223,98,125,21,22
nfcorpus,0,PLAIN-613,dibud,1,297,129,168,22,23
nfcorpus,0,PLAIN-613,dibud,1,298,129,169,23,24
nfcorpus,0,PLAIN-613,dibud,1,327,141,186,24,25
nfcorpus,0,PLAIN-613,dibud,1,520,214,306,25,26
nfcorpus,0,PLAIN-613,dibud,1,707,278,429,26,27
nfcorpus,0,PLAIN-613,dibud,1,820,313,507,27,28
nfcorpus,0,PLAIN-613,dibud,1,902,346,556,28,29
nfcorpus,0,PLAIN-613,dibud,1,935,379,556,29,30
nfcorpus,0,PLAIN-613,dibud,1,937,381,556,30,31
nfcorpus,0,PLAIN-613,dibud,1,1046,490,556,31,32
nfcorpus,0,PLAIN-613,dibud,1,1052,496,556,32,33
nfcorpus,0,PLAIN-613,dibud,1,1120,564,556,33,34
nfcorpus,0,PLAIN-613,dibud,1,1153,597,556,34,35
nfcorpus,0,PLAIN-613,dibud,1,1221,665,556,35,36
nfcorpus,0,PLAIN-613,dibud,1,1267,711,556,36,37
nfcorpus,0,PLAIN-613,dibud,1,1585,1029,556,37,38
nfcorpus,0,PLAIN-613,dibud,1,1589,1033,556,38,59
nfcorpus,0,PLAIN-613,dibud,1,1710,1154,556,59,60
nfcorpus,0,PLAIN-613,dibud,1,1991,1435,556,60,61
nfcorpus,0,PLAIN-613,dibud,1,2176,1620,556,61,62
nfcorpus,0,PLAIN-613,dibud,1,2224,1668,556,62,100
nfcorpus,0,PLAIN-613,balanced,1,2,1,1,0,1
nfcorpus,0,PLAIN-613,balanced,1,8,4,4,1,3
nfcorpus,0,PLAIN-613,balanced,1,17,9,8,3,4
nfcorpus,0,PLAIN-613,balanced,1,22,11,11,4,5
nfcorpus,0,PLAIN-613,balanced,1,24,12,12,5,6
nfcorpus,0,PLAIN-613,balanced,1,26,13,13,6,7
nfcorpus,0,PLAIN-613,balanced,1,32,16,16,7,8
nfcorpus,0,PLAIN-613,balanced,1,38,19,19,8,9
nfcorpus,0,PLAIN-613,balanced,1,42,21,21,9,10
nfcorpus,0,PLAIN-613,balanced,1,50,25,25,10,11
nfcorpus,0,PLAIN-613,balanced,1,52,26,26,11,12
nfcorpus,0,PLAIN-613,balanced,1,60,30,30,12,13
nfcorpus,0,PLAIN-613,balanced,1,80,40,40,13,14
nfcorpus,0,PLAIN-613,balanced,1,82,41,41,14,15
nfcorpus,0,PLAIN-613,balanced,1,94,47,47,15,16
nfcorpus,0,PLAIN-613,balanced,1,96,48,48,16,17
nfcorpus,0,PLAIN-613,balanced,1,102,51,51,17,18
nfcorpus,0,PLAIN-613,balanced,1,110,55,55,18,19
nfcorpus,0,PLAIN-613,balanced,1,178,89,89,19,20
nfcorpus,0,PLAIN-613,balanced,1,214,107,107,20,21
nfcorpus,0,PLAIN-613,balanced,1,250,125,125,21,22
nfcorpus,0,PLAIN-613,balanced,1,336,168,168,22,23
nfcorpus,0,PLAIN-613,balanced,1,338,169,169,23,24
nfcorpus,0,PLAIN-613,balanced,1,372,186,186,24,25
nfcorpus,0,PLAIN-613,balanced,1,612,306,306,25,26
nfcorpus,0,PLAIN-613,balanced,1,858,429,429,26,27
nfcorpus,0,PLAIN-613,balanced,1,1014,507,507,27,28
nfcorpus,0,PLAIN-613,balanced,1,1112,556,556,28,33
nfcorpus,0,PLAIN-613,balanced,1,1120,564,556,33,34
nfcorpus,0,PLAIN-613,balanced,1,1153,597,556,34,35
nfcorpus,0,PLAIN-613,balanced,1,1221,665,556,35,36
nfcorpus,0,PLAIN-613,balanced,1,1267,711,556,36,37
nfcorpus,0,PLAIN-613,balanced,1,1585,1029,556,37,38
nfcorpus,0,PLAIN-613,balanced,1,1589,1033,556,38,59
nfcorpus,0,PLAIN-613,balanced,1,1710,1154,556,59,60
nfcorpus,0,PLAIN-613,balanced,1,1991,1435,556,60,61
nfcorpus,0,PLAIN-613,balanced,1,2176,1620,556,61,62
nfcorpus,0,PLAIN-613,balanced,1,2224,1668,556,62,100
nfcorpus,0,PLAIN-613,dibud,64,128,64,64,0,19
nfcorpus,0,PLAIN-613,dibud,64,256,128,128,19,22
nfcorpus,0,PLAIN-613,dibud,64,384,192,192,22,25
nfcorpus,0,PLAIN-613,dibud,64,576,256,320,25,26
nfcorpus,0,PLAIN-613,dibud,64,768,320,448,26,27
nfcorpus,0,PLAIN-613,dibud,64,832,320,512,27,28
nfcorpus,0,PLAIN-613,dibud,64,940,384,556,28,31
nfcorpus,0,PLAIN-613,dibud,64,1088,532,556,31,33
nfcorpus,0,PLAIN-613,dibud,64,1152,596,556,33,34
nfcorpus,0,PLAIN-613,dibud,64,1216,660,556,34,35
nfcorpus,0,PLAIN-613,dibud,64,1280,724,556,35,37
nfcorpus,0,PLAIN-613,dibud,64,1600,1044,556,37,59
nfcorpus,0,PLAIN-613,dibud,64,1728,1172,556,59,60
nfcorpus,0,PLAIN-613,dibud,64,2048,1492,556,60,61
nfcorpus,0,PLAIN-613,dibud,64,2176,1620,556,61,62
nfcorpus,0,PLAIN-613,dibud,64,2240,1684,556,62,100
nfcorpus,0,PLAIN-613,balanced,64,128,64,64,0,19
nfcorpus,0,PLAIN-613,balanced,64,256,128,128,19,22
nfcorpus,0,PLAIN-613,balanced,64,384,192,192,22,25
nfcorpus,0,PLAIN-613,balanced,64,640,320,320,25,26
nfcorpus,0,PLAIN-613,balanced,64,896,448,448,26,27
nfcorpus,0,PLAIN-613,balanced,64,1024,512,512,27,28
nfcorpus,0,PLAIN-613,balanced,64,1132,576,556,28,34
nfcorpus,0,PLAIN-613,balanced,64,1196,640,556,34,35
nfcorpus,0,PLAIN-613,balanced,64,1260,704,556,35,36
nfcorpus,0,PLAIN-613,balanced,64,1324,768,556,36,37
nfcorpus,0,PLAIN-613,balanced,64,1644,1088,556,37,59
nfcorpus,0,PLAIN-613,balanced,64,1772,1216,556,59,60
nfcorpus,0,PLAIN-613,balanced,64,2028,1472,556,60,61
nfcorpus,0,PLAIN-613,balanced,64,2176,1620,556,61,62
nfcorpus,0,PLAIN-613,balanced,64,2240,1684,556,62,100
nfcorpus,0,PLAIN-623,dibud,1,6,3,3,0,1
nfcorpus,0,PLAIN-623,dibud,1,7,4,3,1,2
nfcorpus,0,PLAIN-623,dibud,1,71,37,34,2,3
nfcorpus,0,PLAIN-623,dibud,1,79,37,42,3,6
nfcorpus,0,PLAIN-623,dibud,1,151,71,80,6,7
nfcorpus,0,PLAIN-623,dibud,1,156,73,83,7,8
nfcorpus,0,PLAIN-623,dibud,1,168,79,89,8,9
nfcorpus,0,PLAIN-623,dibud,1,173,81,92,9,10
nfcorpus,0,PLAIN-623,dibud,1,230,107,123,10,11
nfcorpus,0,PLAIN-623,dibud,1,256,119,137,11,12
nfcorpus,0,PLAIN-623,dibud,1,310,143,167,12,13
nfcorpus,0,PLAIN-623,dibud,1,317,146,171,13,14
nfcorpus,0,PLAIN-623,dibud,1,322,151,171,14,15
nfcorpus,0,PLAIN-623,dibud,1,325,154,171,15,16
nfcorpus,0,PLAIN-623,dibud,1,329,158,171,16,17
nfcorpus,0,PLAIN-623,dibud,1,332,161,171,17,18
nfcorpus,0,PLAIN-623,dibud,1,346,175,171,18,19
nfcorpus,0,PLAIN-623,dibud,1,416,217,199,19,20
nfcorpus,0,PLAIN-623,dibud,1,470,246,224,20,21
nfcorpus,0,PLAIN-623,dibud,1,477,249,228,21,22
nfcorpus,0,PLAIN-623,dibud,1,493,265,228,22,23
nfcorpus,0,PLAIN-623,dibud,1,502,274,228,23,24
nfcorpus,0,PLAIN-623,dibud,1,506,278,228,24,25
nfcorpus,0,PLAIN-623,dibud,1,521,293,228,25,26
nfcorpus,0,PLAIN-623,dibud,1,547,319,228,26,27
nfcorpus,0,PLAIN-623,dibud,1,638,410,228,27,28
nfcorpus,0,PLAIN-623,dibud,1,644,416,228,28,29
nfcorpus,0,PLAIN-623,dibud,1,822,567,255,29,30
nfcorpus,0,PLAIN-623,dibud,1,1118,812,306,30,31
nfcorpus,0,PLAIN-623,dibud,1,1144,834,310,31,32
nfcorpus,0,PLAIN-623,dibud,1,1219,834,385,32,33
nfcorpus,0,PLAIN-623,dibud,1,1233,834,399,33,34
nfcorpus,0,PLAIN-623,dibud,1,1273,834,439,34,35
nfcorpus,0,PLAIN-623,dibud,1,1403,834,569,35,36
nfcorpus,0,PLAIN-623,dibud,1,1463,834,629,36,37
nfcorpus,0,PLAIN-623,dibud,1,1510,834,676,37,38
nfcorpus,0,PLAIN-623,dibud,1,1598,834,764,38,39
nfcorpus,0,PLAIN-623,dibud,1,1698,834,864,39,40
nfcorpus,0,PLAIN-623,dibud,1,1701,834,867,40,41
nfcorpus,0,PLAIN-623,dibud,1,1703,834,869,41,42
nfcorpus,0,PLAIN-623,dibud,1,1735,834,901,42,43
nfcorpus,0,PLAIN-623,dibud,1,1762,834,928,43,44
nfcorpus,0,PLAIN-623,dibud,1,1875,834,1041,44,80
nfcorpus,0,PLAIN-623,dibud,1,2150,1109,1041,80,81
nfcorpus,0,PLAIN-623,dibud,1,2286,1245,1041,81,100
nfcorpus,0,PLAIN-623,balanced,1,6,3,3,0,1
nfcorpus,0,PLAIN-623,balanced,1,7,4,3,1,2
nfcorpus,0,PLAIN-623,balanced,1,73,37,36,2,3
nfcorpus,0,PLAIN-623,balanced,1,84,42,42,3,6
nfcorpus,0,PLAIN-623,balanced,1,160,80,80,6,7
nfcorpus,0,PLAIN-623,balanced,1,166,83,83,7,8
nfcorpus,0,PLAIN-623,balanced,1,178,89,89,8,9
nfcorpus,0,PLAIN-623,balanced,1,184,92,92,9,10
nfcorpus,0,PLAIN-623,balanced,1,246,123,123,10,11
nfcorpus,0,PLAIN-623,balanced,1,274,137,137,11,12
nfcorpus,0,PLAIN-623,balanced,1,334,167,167,12,13
nfcorpus,0,PLAIN-623,balanced,1,342,171,171,13,18
nfcorpus,0,PLAIN-623,balanced,1,349,175,174,18,19
nfcorpus,0,PLAIN-623,balanced,1,433,217,216,19,20
nfcorpus,0,PLAIN-623,balanced,1,491,246,245,20,21
nfcorpus,0,PLAIN-623,balanced,1,497,249,248,21,22
nfcorpus,0,PLAIN-623,balanced,1,529,265,264,22,23
nfcorpus,0,PLAIN-623,balanced,1,547,274,273,23,24
nfcorpus,0,PLAIN-623,balanced,1,555,278,277,24,25
nfcorpus,0,PLAIN-623,balanced,1,585,293,292,25,26
nfcorpus,0,PLAIN-623,balanced,1,637,319,318,26,27
nfcorpus,0,PLAIN-623,balanced,1,819,410,409,27,28
nfcorpus,0,PLAIN-623,balanced,1,831,416,415,28,29
nfcorpus,0,PLAIN-623,balanced,1,1133,567,566,29,30
nfcorpus,0,PLAIN-623,balanced,1,1623,812,811,30,31
nfcorpus,0,PLAIN-623,balanced,1,1667,834,833,31,39
nfcorpus,0,PLAIN-623,balanced,1,1728,864,864,39,40
nfcorpus,0,PLAIN-623,balanced,1,1734,867,867,40,41
nfcorpus,0,PLAIN-623,balanced,1,1738,869,869,41,42
nfcorpus,0,PLAIN-623,balanced,1,1802,901,901,42,43
nfcorpus,0,PLAIN-623,balanced,1,1856,928,928,43,44
nfcorpus,0,PLAIN-623,balanced,1,2082,1041,1041,44,80
nfcorpus,0,PLAIN-623,balanced,1,2150,1109,1041,80,81
nfcorpus,0,PLAIN-623,balanced,1,2286,1245,1041,81,100
nfcorpus,0,PLAIN-623,dibud,64,128,64,64,0,6
nfcorpus,0,PLAIN-623,dibud,64,256,128,128,6,11
nfcorpus,0,PLAIN-623,dibud,64,320,128,192,11,12
nfcorpus,0,PLAIN-623,dibud,64,384,192,192,12,19
nfcorpus,0,PLAIN-623,dibud,64,512,256,256,19,22
nfcorpus,0,PLAIN-623,dibud,64,576,320,256,22,27
nfcorpus,0,PLAIN-623,dibud,64,704,448,256,27,29
nfcorpus,0,PLAIN-623,dibud,64,832,576,256,29,30
nfcorpus,0,PLAIN-623,dibud,64,1152,832,320,30,31
nfcorpus,0,PLAIN-623,dibud,64,1216,896,320,31,32
nfcorpus,0,PLAIN-623,dibud,64,1344,896,448,32,35
nfcorpus,0,PLAIN-623,dibud,64,1472,896,576,35,36
nfcorpus,0,PLAIN-623,dibud,64,1536,896,640,36,37
nfcorpus,0,PLAIN-623,dibud,64,1600,896,704,37,38
nfcorpus,0,PLAIN-623,dibud,64,1664,896,768,38,39
nfcorpus,0,PLAIN-623,dibud,64,1792,896,896,39,42
nfcorpus,0,PLAIN-623,dibud,64,1856,896,960,42,44
nfcorpus,0,PLAIN-623,dibud,64,1937,896,1041,44,80
nfcorpus,0,PLAIN-623,dibud,64,2176,1135,1041,80,81
nfcorpus,0,PLAIN-623,dibud,64,2304,1263,1041,81,100
nfcorpus,0,PLAIN-623,balanced,64,128,64,64,0,6
nfcorpus,0,PLAIN-623,balanced,64,256,128,128,6,11
nfcorpus,0,PLAIN-623,balanced,64,384,192,192,11,19
nfcorpus,0,PLAIN-623,balanced,64,512,256,256,19,22
nfcorpus,0,PLAIN-623,balanced,64,576,320,256,22,27
nfcorpus,0,PLAIN-623,balanced,64,832,448,384,27,29
nfcorpus,0,PLAIN-623,balanced,64,1088,576,512,29,30
nfcorpus,0,PLAIN-623,balanced,64,1600,832,768,30,31
nfcorpus,0,PLAIN-623,balanced,64,1728,896,832,31,39
nfcorpus,0,PLAIN-623,balanced,64,1792,896,896,39,42
nfcorpus,0,PLAIN-623,balanced,64,1920,960,960,42,44
nfcorpus,0,PLAIN-623,balanced,64,2129,1088,1041,44,80
nfcorpus,0,PLAIN-623,balanced,64,2193,1152,1041,80,81
nfcorpus,0,PLAIN-623,balanced,64,2321,1280,1041,81,100
nfcorpus,0,PLAIN-634,dibud,1,5,2,3,0,2
nfcorpus,0,PLAIN-634,dibud,1,6,3,3,2,3
nfcorpus,0,PLAIN-634,dibud,1,11,5,6,3,4
nfcorpus,0,PLAIN-634,dibud,1,17,9,8,4,5
nfcorpus,0,PLAIN-634,dibud,1,25,14,11,5,6
nfcorpus,0,PLAIN-634,dibud,1,128,117,11,6,7
nfcorpus,0,PLAIN-634,dibud,1,157,146,11,7,8
nfcorpus,0,PLAIN-634,dibud,1,179,168,11,8,9
nfcorpus,0,PLAIN-634,dibud,1,272,261,11,9,10
nfcorpus,0,PLAIN-634,dibud,1,535,524,11,10,100
nfcorpus,0,PLAIN-634,balanced,1,3,2,1,0,1
nfcorpus,0,PLAIN-634,balanced,1,6,3,3,1,3
nfcorpus,0,PLAIN-634,balanced,1,9,5,4,3,4
nfcorpus,0,PLAIN-634,balanced,1,16,8,8,4,5
nfcorpus,0,PLAIN-634,balanced,1,25,14,11,5,6
nfcorpus,0,PLAIN-634,balanced,1,128,117,11,6,7
nfcorpus,0,PLAIN-634,balanced,1,157,146,11,7,8
nfcorpus,0,PLAIN-634,balanced,1,179,168,11,8,9
nfcorpus,0,PLAIN-634,balanced,1,272,261,11,9,10
nfcorpus,0,PLAIN-634,balanced,1,535,524,11,10,100
nfcorpus,0,PLAIN-634,dibud,64,75,64,11,0,6
nfcorpus,0,PLAIN-634,dibud,64,128,117,11,6,7
nfcorpus,0,PLAIN-634,dibud,64,192,181,11,7,9
nfcorpus,0,PLAIN-634,dibud,64,320,309,11,9,10
nfcorpus,0,PLAIN-634,dibud,64,576,565,11,10,100
nfcorpus,0,PLAIN-634,balanced,64,75,64,11,0,6
nfcorpus,0,PLAIN-634,balanced,64,128,117,11,6,7
nfcorpus,0,PLAIN-634,balanced,64,192,181,11,7,9
nfcorpus,0,PLAIN-634,balanced,64,320,309,11,9,10
nfcorpus,0,PLAIN-634,balanced,64,576,565,11,10,100
nfcorpus,0,PLAIN-645,dibud,1,2,1,1,0,2
nfcorpus,0,PLAIN-645,dibud,1,3,2,1,2,3
nfcorpus,0,PLAIN-645,dibud,1,4,3,1,3,4
nfcorpus,0,PLAIN-645,dibud,1,5,4,1,4,5
nfcorpus,0,PLAIN-645,dibud,1,6,5,1,5,6
nfcorpus,0,PLAIN-645,dibud,1,7,6,1,6,7
nfcorpus,0,PLAIN-645,dibud,1,8,7,1,7,8
nfcorpus,0,PLAIN-645,dibud,1,9,8,1,8,9
nfcorpus,0,PLAIN-645,dibud,1,10,9,1,9,10
nfcorpus,0,PLAIN-645,dibud,1,11,10,1,10,11
nfcorpus,0,PLAIN-645,dibud,1,12,11,1,11,12
nfcorpus,0,PLAIN-645,dibud,1,13,12,1,12,13
nfcorpus,0,PLAIN-645,dibud,1,14,13,1,13,14
nfcorpus,0,PLAIN-645,dibud,1,15,14,1,14,15
nfcorpus,0,PLAIN-645,dibud,1,16,15,1,15,16
nfcorpus,0,PLAIN-645,dibud,1,17,16,1,16,17
nfcorpus,0,PLAIN-645,dibud,1,18,17,1,17,18
nfcorpus,0,PLAIN-645,dibud,1,19,18,1,18,19
nfcorpus,0,PLAIN-645,dibud,1,20,19,1,19,20
nfcorpus,0,PLAIN-645,dibud,1,21,20,1,20,21
nfcorpus,0,PLAIN-645,dibud,1,22,21,1,21,22
nfcorpus,0,PLAIN-645,dibud,1,23,22,1,22,23
nfcorpus,0,PLAIN-645,dibud,1,24,23,1,23,24
nfcorpus,0,PLAIN-645,dibud,1,25,24,1,24,25
nfcorpus,0,PLAIN-645,dibud,1,26,25,1,25,26
nfcorpus,0,PLAIN-645,dibud,1,27,26,1,26,27
nfcorpus,0,PLAIN-645,dibud,1,28,27,1,27,28
nfcorpus,0,PLAIN-645,dibud,1,29,28,1,28,29
nfcorpus,0,PLAIN-645,dibud,1,30,29,1,29,30
nfcorpus,0,PLAIN-645,dibud,1,31,30,1,30,31
nfcorpus,0,PLAIN-645,dibud,1,32,31,1,31,32
nfcorpus,0,PLAIN-645,dibud,1,33,32,1,32,33
nfcorpus,0,PLAIN-645,dibud,1,34,33,1,33,34
nfcorpus,0,PLAIN-645,dibud,1,35,34,1,34,35
nfcorpus,0,PLAIN-645,dibud,1,36,35,1,35,36
nfcorpus,0,PLAIN-645,dibud,1,37,36,1,36,37
nfcorpus,0,PLAIN-645,dibud,1,38,37,1,37,38
nfcorpus,0,PLAIN-645,dibud,1,39,38,1,38,39
nfcorpus,0,PLAIN-645,dibud,1,40,39,1,39,40
nfcorpus,0,PLAIN-645,dibud,1,41,40,1,40,41
nfcorpus,0,PLAIN-645,dibud,1,42,41,1,41,42
nfcorpus,0,PLAIN-645,dibud,1,43,42,1,42,43
nfcorpus,0,PLAIN-645,dibud,1,44,43,1,43,44
nfcorpus,0,PLAIN-645,dibud,1,45,44,1,44,45
nfcorpus,0,PLAIN-645,dibud,1,46,45,1,45,46
nfcorpus,0,PLAIN-645,dibud,1,47,46,1,46,47
nfcorpus,0,PLAIN-645,dibud,1,48,47,1,47,48
nfcorpus,0,PLAIN-645,dibud,1,49,48,1,48,49
nfcorpus,0,PLAIN-645,dibud,1,50,49,1,49,50
nfcorpus,0,PLAIN-645,dibud,1,51,50,1,50,51
nfcorpus,0,PLAIN-645,dibud,1,52,51,1,51,52
nfcorpus,0,PLAIN-645,dibud,1,53,52,1,52,53
nfcorpus,0,PLAIN-645,dibud,1,54,53,1,53,54
nfcorpus,0,PLAIN-645,dibud,1,55,54,1,54,55
nfcorpus,0,PLAIN-645,dibud,1,56,55,1,55,56
nfcorpus,0,PLAIN-645,dibud,1,57,56,1,56,57
nfcorpus,0,PLAIN-645,dibud,1,58,57,1,57,58
nfcorpus,0,PLAIN-645,dibud,1,59,58,1,58,59
nfcorpus,0,PLAIN-645,dibud,1,60,59,1,59,60
nfcorpus,0,PLAIN-645,dibud,1,61,60,1,60,61
nfcorpus,0,PLAIN-645,dibud,1,62,61,1,61,62
nfcorpus,0,PLAIN-645,dibud,1,63,62,1,62,63
nfcorpus,0,PLAIN-645,dibud,1,64,63,1,63,64
nfcorpus,0,PLAIN-645,dibud,1,65,64,1,64,65
nfcorpus,0,PLAIN-645,dibud,1,66,65,1,65,66
nfcorpus,0,PLAIN-645,dibud,1,67,66,1,66,67
nfcorpus,0,PLAIN-645,dibud,1,68,67,1,67,68
nfcorpus,0,PLAIN-645,dibud,1,69,68,1,68,69
nfcorpus,0,PLAIN-645,dibud,1,70,69,1,69,70
nfcorpus,0,PLAIN-645,dibud,1,71,70,1,70,71
nfcorpus,0,PLAIN-645,dibud,1,72,71,1,71,72
nfcorpus,0,PLAIN-645,dibud,1,73,72,1,72,73
nfcorpus,0,PLAIN-645,dibud,1,74,73,1,73,74
nfcorpus,0,PLAIN-645,dibud,1,75,74,1,74,75
nfcorpus,0,PLAIN-645,dibud,1,76,75,1,75,76
nfcorpus,0,PLAIN-645,dibud,1,77,76,1,76,77
nfcorpus,0,PLAIN-645,dibud,1,78,77,1,77,78
nfcorpus,0,PLAIN-645,dibud,1,79,78,1,78,79
nfcorpus,0,PLAIN-645,dibud,1,80,79,1,79,80
nfcorpus,0,PLAIN-645,dibud,1,81,80,1,80,81
nfcorpus,0,PLAIN-645,dibud,1,82,81,1,81,82
nfcorpus,0,PLAIN-645,dibud,1,83,82,1,82,83
nfcorpus,0,PLAIN-645,dibud,1,84,83,1,83,84
nfcorpus,0,PLAIN-645,dibud,1,85,84,1,84,85
nfcorpus,0,PLAIN-645,dibud,1,86,85,1,85,86
nfcorpus,0,PLAIN-645,dibud,1,87,86,1,86,87
nfcorpus,0,PLAIN-645,dibud,1,88,87,1,87,88
nfcorpus,0,PLAIN-645,dibud,1,89,88,1,88,89
nfcorpus,0,PLAIN-645,dibud,1,90,89,1,89,90
nfcorpus,0,PLAIN-645,dibud,1,91,90,1,90,91
nfcorpus,0,PLAIN-645,dibud,1,92,91,1,91,92
nfcorpus,0,PLAIN-645,dibud,1,93,92,1,92,93
nfcorpus,0,PLAIN-645,dibud,1,94,93,1,93,94
nfcorpus,0,PLAIN-645,dibud,1,95,94,1,94,95
nfcorpus,0,PLAIN-645,dibud,1,96,95,1,95,96
nfcorpus,0,PLAIN-645,dibud,1,97,96,1,96,97
nfcorpus,0,PLAIN-645,dibud,1,98,97,1,97,98
nfcorpus,0,PLAIN-645,dibud,1,99,98,1,98,99
nfcorpus,0,PLAIN-645,dibud,1,100,99,1,99,100
nfcorpus,0,PLAIN-645,balanced,1,2,1,1,0,2
nfcorpus,0,PLAIN-645,balanced,1,3,2,1,2,3
nfcorpus,0,PLAIN-645,balanced,1,4,3,1,3,4
nfcorpus,0,PLAIN-645,balanced,1,5,4,1,4,5
nfcorpus,0,PLAIN-645,balanced,1,6,5,1,5,6
nfcorpus,0,PLAIN-645,balanced,1,7,6,1,6,7
nfcorpus,0,PLAIN-645,balanced,1,8,7,1,7,8
nfcorpus,0,PLAIN-645,balanced,1,9,8,1,8,9
nfcorpus,0,PLAIN-645,balanced,1,10,9,1,9,10
nfcorpus,0,PLAIN-645,balanced,1,11,10,1,10,11
nfcorpus,0,PLAIN-645,balanced,1,12,11,1,11,12
nfcorpus,0,PLAIN-645,balanced,1,13,12,1,12,13
nfcorpus,0,PLAIN-645,balanced,1,14,13,1,13,14
nfcorpus,0,PLAIN-645,balanced,1,15,14,1,14,15
nfcorpus,0,PLAIN-645,balanced,1,16,15,1,15,16
nfcorpus,0,PLAIN-645,balanced,1,17,16,1,16,17
nfcorpus,0,PLAIN-645,balanced,1,18,17,1,17,18
nfcorpus,0,PLAIN-645,balanced,1,19,18,1,18,19
nfcorpus,0,PLAIN-645,balanced,1,20,19,1,19,20
nfcorpus,0,PLAIN-645,balanced,1,21,20,1,20,21
nfcorpus,0,PLAIN-645,balanced,1,22,21,1,21,22
nfcorpus,0,PLAIN-645,balanced,1,23,22,1,22,23
nfcorpus,0,PLAIN-645,balanced,1,24,23,1,23,24
nfcorpus,0,PLAIN-645,balanced,1,25,24,1,24,25
nfcorpus,0,PLAIN-645,balanced,1,26,25,1,25,26
nfcorpus,0,PLAIN-645,balanced,1,27,26,1,26,27
nfcorpus,0,PLAIN-645,balanced,1,28,27,1,27,28
nfcorpus,0,PLAIN-645,balanced,1,29,28,1,28,29
nfcorpus,0,PLAIN-645,balanced,1,30,29,1,29,30
nfcorpus,0,PLAIN-645,balanced,1,31,30,1,30,31
nfcorpus,0,PLAIN-645,balanced,1,32,31,1,31,32
nfcorpus,0,PLAIN-645,balanced,1,33,32,1,32,33
nfcorpus,0,PLAIN-645,balanced,1,34,33,1,33,34
nfcorpus,0,PLAIN-645,balanced,1,35,34,1,34,35
nfcorpus,0,PLAIN-645,balanced,1,36,35,1,35,36
nfcorpus,0,PLAIN-645,balanced,1,37,36,1,36,37
nfcorpus,0,PLAIN-645,balanced,1,38,37,1,37,38
nfcorpus,0,PLAIN-645,balanced,1,39,38,1,38,39
nfcorpus,0,PLAIN-645,balanced,1,40,39,1,39,40
nfcorpus,0,PLAIN-645,balanced,1,41,40,1,40,41
nfcorpus,0,PLAIN-645,balanced,1,42,41,1,41,42
nfcorpus,0,PLAIN-645,balanced,1,43,42,1,42,43
nfcorpus,0,PLAIN-645,balanced,1,44,43,1,43,44
nfcorpus,0,PLAIN-645,balanced,1,45,44,1,44,45
nfcorpus,0,PLAIN-645,balanced,1,46,45,1,45,46
nfcorpus,0,PLAIN-645,balanced,1,47,46,1,46,47
nfcorpus,0,PLAIN-645,balanced,1,48,47,1,47,48
nfcorpus,0,PLAIN-645,balanced,1,49,48,1,48,49
nfcorpus,0,PLAIN-645,balanced,1,50,49,1,49,50
nfcorpus,0,PLAIN-645,balanced,1,51,50,1,50,51
nfcorpus,0,PLAIN-645,balanced,1,52,51,1,51,52
nfcorpus,0,PLAIN-645,balanced,1,53,52,1,52,53
nfcorpus,0,PLAIN-645,balanced,1,54,53,1,53,54
nfcorpus,0,PLAIN-645,balanced,1,55,54,1,54,55
nfcorpus,0,PLAIN-645,balanced,1,56,55,1,55,56
nfcorpus,0,PLAIN-645,balanced,1,57,56,1,56,57
nfcorpus,0,PLAIN-645,balanced,1,58,57,1,57,58
nfcorpus,0,PLAIN-645,balanced,1,59,58,1,58,59
nfcorpus,0,PLAIN-645,balanced,1,60,59,1,59,60
nfcorpus,0,PLAIN-645,balanced,1,61,60,1,60,61
nfcorpus,0,PLAIN-645,balanced,1,62,61,1,61,62
nfcorpus,0,PLAIN-645,balanced,1,63,62,1,62,63
nfcorpus,0,PLAIN-645,balanced,1,64,63,1,63,64
nfcorpus,0,PLAIN-645,balanced,1,65,64,1,64,65
nfcorpus,0,PLAIN-645,balanced,1,66,65,1,65,66
