dataset,query_id,dense_to_sparse_cost_ratio,dense_cost_share,base_budget,target_cost,charged_cost,dense_depth,sparse_depth,certified_k_cap100
msmarco-passage-trec-dl-2020,1051399,4.0,0.9,10000,25000.0,25000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,4.0,0.95,128,320.0,320.0,76,16,2
msmarco-passage-trec-dl-2020,1051399,4.0,0.95,256,640.0,640.0,152,32,4
msmarco-passage-trec-dl-2020,1051399,4.0,0.95,512,1280.0,1280.0,304,64,6
msmarco-passage-trec-dl-2020,1051399,4.0,0.95,1024,2560.0,2560.0,608,128,8
msmarco-passage-trec-dl-2020,1051399,4.0,0.95,2048,5120.0,5120.0,1216,256,14
msmarco-passage-trec-dl-2020,1051399,4.0,0.95,4096,10240.0,10240.0,2432,512,17
msmarco-passage-trec-dl-2020,1051399,4.0,0.95,8192,20480.0,20480.0,4864,1024,19
msmarco-passage-trec-dl-2020,1051399,4.0,0.95,10000,25000.0,25000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.05,128,576.0,571.0,3,547,0
msmarco-passage-trec-dl-2020,1051399,8.0,0.05,256,1152.0,1150.0,7,1094,0
msmarco-passage-trec-dl-2020,1051399,8.0,0.05,512,2304.0,2300.0,14,2188,2
msmarco-passage-trec-dl-2020,1051399,8.0,0.05,1024,4608.0,4601.0,28,4377,3
msmarco-passage-trec-dl-2020,1051399,8.0,0.05,2048,9216.0,9216.0,527,5000,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.05,4096,18432.0,18432.0,1679,5000,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.05,8192,36864.0,36864.0,3983,5000,19
msmarco-passage-trec-dl-2020,1051399,8.0,0.05,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.1,128,576.0,574.0,7,518,0
msmarco-passage-trec-dl-2020,1051399,8.0,0.1,256,1152.0,1148.0,14,1036,2
msmarco-passage-trec-dl-2020,1051399,8.0,0.1,512,2304.0,2297.0,28,2073,3
msmarco-passage-trec-dl-2020,1051399,8.0,0.1,1024,4608.0,4603.0,57,4147,6
msmarco-passage-trec-dl-2020,1051399,8.0,0.1,2048,9216.0,9216.0,527,5000,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.1,4096,18432.0,18432.0,1679,5000,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.1,8192,36864.0,36864.0,3983,5000,19
msmarco-passage-trec-dl-2020,1051399,8.0,0.1,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.15,128,576.0,569.0,10,489,0
msmarco-passage-trec-dl-2020,1051399,8.0,0.15,256,1152.0,1147.0,21,979,2
msmarco-passage-trec-dl-2020,1051399,8.0,0.15,512,2304.0,2302.0,43,1958,4
msmarco-passage-trec-dl-2020,1051399,8.0,0.15,1024,4608.0,4604.0,86,3916,6
msmarco-passage-trec-dl-2020,1051399,8.0,0.15,2048,9216.0,9216.0,527,5000,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.15,4096,18432.0,18432.0,1679,5000,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.15,8192,36864.0,36864.0,3983,5000,19
msmarco-passage-trec-dl-2020,1051399,8.0,0.15,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.2,128,576.0,572.0,14,460,2
msmarco-passage-trec-dl-2020,1051399,8.0,0.2,256,1152.0,1145.0,28,921,3
msmarco-passage-trec-dl-2020,1051399,8.0,0.2,512,2304.0,2299.0,57,1843,6
msmarco-passage-trec-dl-2020,1051399,8.0,0.2,1024,4608.0,4606.0,115,3686,7
msmarco-passage-trec-dl-2020,1051399,8.0,0.2,2048,9216.0,9216.0,527,5000,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.2,4096,18432.0,18432.0,1679,5000,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.2,8192,36864.0,36864.0,3983,5000,19
msmarco-passage-trec-dl-2020,1051399,8.0,0.2,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.25,128,576.0,576.0,18,432,2
msmarco-passage-trec-dl-2020,1051399,8.0,0.25,256,1152.0,1152.0,36,864,4
msmarco-passage-trec-dl-2020,1051399,8.0,0.25,512,2304.0,2304.0,72,1728,6
msmarco-passage-trec-dl-2020,1051399,8.0,0.25,1024,4608.0,4608.0,144,3456,7
msmarco-passage-trec-dl-2020,1051399,8.0,0.25,2048,9216.0,9216.0,527,5000,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.25,4096,18432.0,18432.0,1679,5000,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.25,8192,36864.0,36864.0,3983,5000,19
msmarco-passage-trec-dl-2020,1051399,8.0,0.25,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.3,128,576.0,571.0,21,403,2
msmarco-passage-trec-dl-2020,1051399,8.0,0.3,256,1152.0,1150.0,43,806,4
msmarco-passage-trec-dl-2020,1051399,8.0,0.3,512,2304.0,2300.0,86,1612,6
msmarco-passage-trec-dl-2020,1051399,8.0,0.3,1024,4608.0,4601.0,172,3225,9
msmarco-passage-trec-dl-2020,1051399,8.0,0.3,2048,9216.0,9216.0,527,5000,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.3,4096,18432.0,18432.0,1679,5000,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.3,8192,36864.0,36864.0,3983,5000,19
msmarco-passage-trec-dl-2020,1051399,8.0,0.3,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.35,128,576.0,574.0,25,374,3
msmarco-passage-trec-dl-2020,1051399,8.0,0.35,256,1152.0,1148.0,50,748,4
msmarco-passage-trec-dl-2020,1051399,8.0,0.35,512,2304.0,2297.0,100,1497,6
msmarco-passage-trec-dl-2020,1051399,8.0,0.35,1024,4608.0,4603.0,201,2995,11
msmarco-passage-trec-dl-2020,1051399,8.0,0.35,2048,9216.0,9216.0,527,5000,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.35,4096,18432.0,18432.0,1679,5000,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.35,8192,36864.0,36864.0,3983,5000,19
msmarco-passage-trec-dl-2020,1051399,8.0,0.35,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.4,128,576.0,569.0,28,345,3
msmarco-passage-trec-dl-2020,1051399,8.0,0.4,256,1152.0,1147.0,57,691,6
msmarco-passage-trec-dl-2020,1051399,8.0,0.4,512,2304.0,2302.0,115,1382,7
msmarco-passage-trec-dl-2020,1051399,8.0,0.4,1024,4608.0,4604.0,230,2764,12
msmarco-passage-trec-dl-2020,1051399,8.0,0.4,2048,9216.0,9216.0,527,5000,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.4,4096,18432.0,18432.0,1679,5000,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.4,8192,36864.0,36864.0,3983,5000,19
msmarco-passage-trec-dl-2020,1051399,8.0,0.4,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.45,128,576.0,572.0,32,316,3
msmarco-passage-trec-dl-2020,1051399,8.0,0.45,256,1152.0,1145.0,64,633,6
msmarco-passage-trec-dl-2020,1051399,8.0,0.45,512,2304.0,2299.0,129,1267,7
msmarco-passage-trec-dl-2020,1051399,8.0,0.45,1024,4608.0,4606.0,259,2534,12
msmarco-passage-trec-dl-2020,1051399,8.0,0.45,2048,9216.0,9216.0,527,5000,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.45,4096,18432.0,18432.0,1679,5000,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.45,8192,36864.0,36864.0,3983,5000,19
msmarco-passage-trec-dl-2020,1051399,8.0,0.45,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.5,128,576.0,576.0,36,288,4
msmarco-passage-trec-dl-2020,1051399,8.0,0.5,256,1152.0,1152.0,72,576,6
msmarco-passage-trec-dl-2020,1051399,8.0,0.5,512,2304.0,2304.0,144,1152,7
msmarco-passage-trec-dl-2020,1051399,8.0,0.5,1024,4608.0,4608.0,288,2304,13
msmarco-passage-trec-dl-2020,1051399,8.0,0.5,2048,9216.0,9216.0,576,4608,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.5,4096,18432.0,18432.0,1679,5000,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.5,8192,36864.0,36864.0,3983,5000,19
msmarco-passage-trec-dl-2020,1051399,8.0,0.5,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.55,128,576.0,571.0,39,259,4
msmarco-passage-trec-dl-2020,1051399,8.0,0.55,256,1152.0,1150.0,79,518,6
msmarco-passage-trec-dl-2020,1051399,8.0,0.55,512,2304.0,2300.0,158,1036,9
msmarco-passage-trec-dl-2020,1051399,8.0,0.55,1024,4608.0,4601.0,316,2073,13
msmarco-passage-trec-dl-2020,1051399,8.0,0.55,2048,9216.0,9211.0,633,4147,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.55,4096,18432.0,18432.0,1679,5000,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.55,8192,36864.0,36864.0,3983,5000,19
msmarco-passage-trec-dl-2020,1051399,8.0,0.55,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.6,128,576.0,574.0,43,230,4
msmarco-passage-trec-dl-2020,1051399,8.0,0.6,256,1152.0,1148.0,86,460,6
msmarco-passage-trec-dl-2020,1051399,8.0,0.6,512,2304.0,2297.0,172,921,9
msmarco-passage-trec-dl-2020,1051399,8.0,0.6,1024,4608.0,4603.0,345,1843,13
msmarco-passage-trec-dl-2020,1051399,8.0,0.6,2048,9216.0,9214.0,691,3686,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.6,4096,18432.0,18432.0,1679,5000,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.6,8192,36864.0,36864.0,3983,5000,19
msmarco-passage-trec-dl-2020,1051399,8.0,0.6,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.65,128,576.0,569.0,46,201,4
msmarco-passage-trec-dl-2020,1051399,8.0,0.65,256,1152.0,1147.0,93,403,6
msmarco-passage-trec-dl-2020,1051399,8.0,0.65,512,2304.0,2302.0,187,806,10
msmarco-passage-trec-dl-2020,1051399,8.0,0.65,1024,4608.0,4604.0,374,1612,13
msmarco-passage-trec-dl-2020,1051399,8.0,0.65,2048,9216.0,9209.0,748,3225,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.65,4096,18432.0,18432.0,1679,5000,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.65,8192,36864.0,36864.0,3983,5000,19
msmarco-passage-trec-dl-2020,1051399,8.0,0.65,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.7,128,576.0,572.0,50,172,4
msmarco-passage-trec-dl-2020,1051399,8.0,0.7,256,1152.0,1145.0,100,345,6
msmarco-passage-trec-dl-2020,1051399,8.0,0.7,512,2304.0,2299.0,201,691,11
msmarco-passage-trec-dl-2020,1051399,8.0,0.7,1024,4608.0,4606.0,403,1382,13
msmarco-passage-trec-dl-2020,1051399,8.0,0.7,2048,9216.0,9212.0,806,2764,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.7,4096,18432.0,18432.0,1679,5000,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.7,8192,36864.0,36864.0,3983,5000,19
msmarco-passage-trec-dl-2020,1051399,8.0,0.7,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.75,128,576.0,576.0,54,144,5
msmarco-passage-trec-dl-2020,1051399,8.0,0.75,256,1152.0,1152.0,108,288,7
msmarco-passage-trec-dl-2020,1051399,8.0,0.75,512,2304.0,2304.0,216,576,12
msmarco-passage-trec-dl-2020,1051399,8.0,0.75,1024,4608.0,4608.0,432,1152,13
msmarco-passage-trec-dl-2020,1051399,8.0,0.75,2048,9216.0,9216.0,864,2304,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.75,4096,18432.0,18432.0,1728,4608,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.75,8192,36864.0,36864.0,3983,5000,19
msmarco-passage-trec-dl-2020,1051399,8.0,0.75,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.8,128,576.0,571.0,57,115,6
msmarco-passage-trec-dl-2020,1051399,8.0,0.8,256,1152.0,1150.0,115,230,7
msmarco-passage-trec-dl-2020,1051399,8.0,0.8,512,2304.0,2300.0,230,460,12
msmarco-passage-trec-dl-2020,1051399,8.0,0.8,1024,4608.0,4601.0,460,921,13
msmarco-passage-trec-dl-2020,1051399,8.0,0.8,2048,9216.0,9211.0,921,1843,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.8,4096,18432.0,18430.0,1843,3686,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.8,8192,36864.0,36864.0,3983,5000,19
msmarco-passage-trec-dl-2020,1051399,8.0,0.8,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.85,128,576.0,574.0,61,86,6
msmarco-passage-trec-dl-2020,1051399,8.0,0.85,256,1152.0,1148.0,122,172,7
msmarco-passage-trec-dl-2020,1051399,8.0,0.85,512,2304.0,2297.0,244,345,12
msmarco-passage-trec-dl-2020,1051399,8.0,0.85,1024,4608.0,4603.0,489,691,13
msmarco-passage-trec-dl-2020,1051399,8.0,0.85,2048,9216.0,9214.0,979,1382,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.85,4096,18432.0,18428.0,1958,2764,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.85,8192,36864.0,36864.0,3983,5000,19
msmarco-passage-trec-dl-2020,1051399,8.0,0.85,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.9,128,576.0,569.0,64,57,6
msmarco-passage-trec-dl-2020,1051399,8.0,0.9,256,1152.0,1147.0,129,115,7
msmarco-passage-trec-dl-2020,1051399,8.0,0.9,512,2304.0,2302.0,259,230,12
msmarco-passage-trec-dl-2020,1051399,8.0,0.9,1024,4608.0,4604.0,518,460,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.9,2048,9216.0,9209.0,1036,921,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.9,4096,18432.0,18427.0,2073,1843,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.9,8192,36864.0,36862.0,4147,3686,24
msmarco-passage-trec-dl-2020,1051399,8.0,0.9,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,8.0,0.95,128,576.0,572.0,68,28,3
msmarco-passage-trec-dl-2020,1051399,8.0,0.95,256,1152.0,1145.0,136,57,6
msmarco-passage-trec-dl-2020,1051399,8.0,0.95,512,2304.0,2299.0,273,115,7
msmarco-passage-trec-dl-2020,1051399,8.0,0.95,1024,4608.0,4606.0,547,230,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.95,2048,9216.0,9212.0,1094,460,14
msmarco-passage-trec-dl-2020,1051399,8.0,0.95,4096,18432.0,18425.0,2188,921,15
msmarco-passage-trec-dl-2020,1051399,8.0,0.95,8192,36864.0,36859.0,4377,1843,23
msmarco-passage-trec-dl-2020,1051399,8.0,0.95,10000,45000.0,45000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,16.0,0.05,128,1088.0,1081.0,3,1033,0
msmarco-passage-trec-dl-2020,1051399,16.0,0.05,256,2176.0,2163.0,6,2067,0
msmarco-passage-trec-dl-2020,1051399,16.0,0.05,512,4352.0,4342.0,13,4134,0
msmarco-passage-trec-dl-2020,1051399,16.0,0.05,1024,8704.0,8696.0,231,5000,12
msmarco-passage-trec-dl-2020,1051399,16.0,0.05,2048,17408.0,17400.0,775,5000,14
msmarco-passage-trec-dl-2020,1051399,16.0,0.05,4096,34816.0,34808.0,1863,5000,15
msmarco-passage-trec-dl-2020,1051399,16.0,0.05,8192,69632.0,69624.0,4039,5000,19
msmarco-passage-trec-dl-2020,1051399,16.0,0.05,10000,85000.0,85000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,16.0,0.1,128,1088.0,1075.0,6,979,0
msmarco-passage-trec-dl-2020,1051399,16.0,0.1,256,2176.0,2166.0,13,1958,0
msmarco-passage-trec-dl-2020,1051399,16.0,0.1,512,4352.0,4348.0,27,3916,3
msmarco-passage-trec-dl-2020,1051399,16.0,0.1,1024,8704.0,8696.0,231,5000,12
msmarco-passage-trec-dl-2020,1051399,16.0,0.1,2048,17408.0,17400.0,775,5000,14
msmarco-passage-trec-dl-2020,1051399,16.0,0.1,4096,34816.0,34808.0,1863,5000,15
msmarco-passage-trec-dl-2020,1051399,16.0,0.1,8192,69632.0,69624.0,4039,5000,19
msmarco-passage-trec-dl-2020,1051399,16.0,0.1,10000,85000.0,85000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,16.0,0.15,128,1088.0,1084.0,10,924,0
msmarco-passage-trec-dl-2020,1051399,16.0,0.15,256,2176.0,2169.0,20,1849,2
msmarco-passage-trec-dl-2020,1051399,16.0,0.15,512,4352.0,4339.0,40,3699,4
msmarco-passage-trec-dl-2020,1051399,16.0,0.15,1024,8704.0,8696.0,231,5000,12
msmarco-passage-trec-dl-2020,1051399,16.0,0.15,2048,17408.0,17400.0,775,5000,14
msmarco-passage-trec-dl-2020,1051399,16.0,0.15,4096,34816.0,34808.0,1863,5000,15
msmarco-passage-trec-dl-2020,1051399,16.0,0.15,8192,69632.0,69624.0,4039,5000,19
msmarco-passage-trec-dl-2020,1051399,16.0,0.15,10000,85000.0,85000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,16.0,0.2,128,1088.0,1078.0,13,870,0
msmarco-passage-trec-dl-2020,1051399,16.0,0.2,256,2176.0,2172.0,27,1740,3
msmarco-passage-trec-dl-2020,1051399,16.0,0.2,512,4352.0,4345.0,54,3481,5
msmarco-passage-trec-dl-2020,1051399,16.0,0.2,1024,8704.0,8696.0,231,5000,12
msmarco-passage-trec-dl-2020,1051399,16.0,0.2,2048,17408.0,17400.0,775,5000,14
msmarco-passage-trec-dl-2020,1051399,16.0,0.2,4096,34816.0,34808.0,1863,5000,15
msmarco-passage-trec-dl-2020,1051399,16.0,0.2,8192,69632.0,69624.0,4039,5000,19
msmarco-passage-trec-dl-2020,1051399,16.0,0.2,10000,85000.0,85000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,16.0,0.25,128,1088.0,1088.0,17,816,2
msmarco-passage-trec-dl-2020,1051399,16.0,0.25,256,2176.0,2176.0,34,1632,3
msmarco-passage-trec-dl-2020,1051399,16.0,0.25,512,4352.0,4352.0,68,3264,6
msmarco-passage-trec-dl-2020,1051399,16.0,0.25,1024,8704.0,8696.0,231,5000,12
msmarco-passage-trec-dl-2020,1051399,16.0,0.25,2048,17408.0,17400.0,775,5000,14
msmarco-passage-trec-dl-2020,1051399,16.0,0.25,4096,34816.0,34808.0,1863,5000,15
msmarco-passage-trec-dl-2020,1051399,16.0,0.25,8192,69632.0,69624.0,4039,5000,19
msmarco-passage-trec-dl-2020,1051399,16.0,0.25,10000,85000.0,85000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,16.0,0.3,128,1088.0,1081.0,20,761,2
msmarco-passage-trec-dl-2020,1051399,16.0,0.3,256,2176.0,2163.0,40,1523,4
msmarco-passage-trec-dl-2020,1051399,16.0,0.3,512,4352.0,4342.0,81,3046,6
msmarco-passage-trec-dl-2020,1051399,16.0,0.3,1024,8704.0,8696.0,231,5000,12
msmarco-passage-trec-dl-2020,1051399,16.0,0.3,2048,17408.0,17400.0,775,5000,14
msmarco-passage-trec-dl-2020,1051399,16.0,0.3,4096,34816.0,34808.0,1863,5000,15
msmarco-passage-trec-dl-2020,1051399,16.0,0.3,8192,69632.0,69624.0,4039,5000,19
msmarco-passage-trec-dl-2020,1051399,16.0,0.3,10000,85000.0,85000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,16.0,0.35,128,1088.0,1075.0,23,707,2
msmarco-passage-trec-dl-2020,1051399,16.0,0.35,256,2176.0,2166.0,47,1414,4
msmarco-passage-trec-dl-2020,1051399,16.0,0.35,512,4352.0,4348.0,95,2828,6
msmarco-passage-trec-dl-2020,1051399,16.0,0.35,1024,8704.0,8696.0,231,5000,12
msmarco-passage-trec-dl-2020,1051399,16.0,0.35,2048,17408.0,17400.0,775,5000,14
msmarco-passage-trec-dl-2020,1051399,16.0,0.35,4096,34816.0,34808.0,1863,5000,15
msmarco-passage-trec-dl-2020,1051399,16.0,0.35,8192,69632.0,69624.0,4039,5000,19
msmarco-passage-trec-dl-2020,1051399,16.0,0.35,10000,85000.0,85000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,16.0,0.4,128,1088.0,1084.0,27,652,3
msmarco-passage-trec-dl-2020,1051399,16.0,0.4,256,2176.0,2169.0,54,1305,5
msmarco-passage-trec-dl-2020,1051399,16.0,0.4,512,4352.0,4339.0,108,2611,7
msmarco-passage-trec-dl-2020,1051399,16.0,0.4,1024,8704.0,8696.0,231,5000,12
msmarco-passage-trec-dl-2020,1051399,16.0,0.4,2048,17408.0,17400.0,775,5000,14
msmarco-passage-trec-dl-2020,1051399,16.0,0.4,4096,34816.0,34808.0,1863,5000,15
msmarco-passage-trec-dl-2020,1051399,16.0,0.4,8192,69632.0,69624.0,4039,5000,19
msmarco-passage-trec-dl-2020,1051399,16.0,0.4,10000,85000.0,85000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,16.0,0.45,128,1088.0,1078.0,30,598,3
msmarco-passage-trec-dl-2020,1051399,16.0,0.45,256,2176.0,2172.0,61,1196,6
msmarco-passage-trec-dl-2020,1051399,16.0,0.45,512,4352.0,4345.0,122,2393,7
msmarco-passage-trec-dl-2020,1051399,16.0,0.45,1024,8704.0,8691.0,244,4787,12
msmarco-passage-trec-dl-2020,1051399,16.0,0.45,2048,17408.0,17400.0,775,5000,14
msmarco-passage-trec-dl-2020,1051399,16.0,0.45,4096,34816.0,34808.0,1863,5000,15
msmarco-passage-trec-dl-2020,1051399,16.0,0.45,8192,69632.0,69624.0,4039,5000,19
msmarco-passage-trec-dl-2020,1051399,16.0,0.45,10000,85000.0,85000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,16.0,0.5,128,1088.0,1088.0,34,544,3
msmarco-passage-trec-dl-2020,1051399,16.0,0.5,256,2176.0,2176.0,68,1088,6
msmarco-passage-trec-dl-2020,1051399,16.0,0.5,512,4352.0,4352.0,136,2176,7
msmarco-passage-trec-dl-2020,1051399,16.0,0.5,1024,8704.0,8704.0,272,4352,13
msmarco-passage-trec-dl-2020,1051399,16.0,0.5,2048,17408.0,17400.0,775,5000,14
msmarco-passage-trec-dl-2020,1051399,16.0,0.5,4096,34816.0,34808.0,1863,5000,15
msmarco-passage-trec-dl-2020,1051399,16.0,0.5,8192,69632.0,69624.0,4039,5000,19
msmarco-passage-trec-dl-2020,1051399,16.0,0.5,10000,85000.0,85000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,16.0,0.55,128,1088.0,1081.0,37,489,4
msmarco-passage-trec-dl-2020,1051399,16.0,0.55,256,2176.0,2163.0,74,979,6
msmarco-passage-trec-dl-2020,1051399,16.0,0.55,512,4352.0,4342.0,149,1958,8
msmarco-passage-trec-dl-2020,1051399,16.0,0.55,1024,8704.0,8700.0,299,3916,13
msmarco-passage-trec-dl-2020,1051399,16.0,0.55,2048,17408.0,17400.0,775,5000,14
msmarco-passage-trec-dl-2020,1051399,16.0,0.55,4096,34816.0,34808.0,1863,5000,15
msmarco-passage-trec-dl-2020,1051399,16.0,0.55,8192,69632.0,69624.0,4039,5000,19
msmarco-passage-trec-dl-2020,1051399,16.0,0.55,10000,85000.0,85000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,16.0,0.6,128,1088.0,1075.0,40,435,4
msmarco-passage-trec-dl-2020,1051399,16.0,0.6,256,2176.0,2166.0,81,870,6
msmarco-passage-trec-dl-2020,1051399,16.0,0.6,512,4352.0,4348.0,163,1740,9
msmarco-passage-trec-dl-2020,1051399,16.0,0.6,1024,8704.0,8697.0,326,3481,13
msmarco-passage-trec-dl-2020,1051399,16.0,0.6,2048,17408.0,17400.0,775,5000,14
msmarco-passage-trec-dl-2020,1051399,16.0,0.6,4096,34816.0,34808.0,1863,5000,15
msmarco-passage-trec-dl-2020,1051399,16.0,0.6,8192,69632.0,69624.0,4039,5000,19
msmarco-passage-trec-dl-2020,1051399,16.0,0.6,10000,85000.0,85000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,16.0,0.65,128,1088.0,1084.0,44,380,4
msmarco-passage-trec-dl-2020,1051399,16.0,0.65,256,2176.0,2169.0,88,761,6
msmarco-passage-trec-dl-2020,1051399,16.0,0.65,512,4352.0,4339.0,176,1523,9
msmarco-passage-trec-dl-2020,1051399,16.0,0.65,1024,8704.0,8694.0,353,3046,13
msmarco-passage-trec-dl-2020,1051399,16.0,0.65,2048,17408.0,17400.0,775,5000,14
msmarco-passage-trec-dl-2020,1051399,16.0,0.65,4096,34816.0,34808.0,1863,5000,15
msmarco-passage-trec-dl-2020,1051399,16.0,0.65,8192,69632.0,69624.0,4039,5000,19
msmarco-passage-trec-dl-2020,1051399,16.0,0.65,10000,85000.0,85000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,16.0,0.7,128,1088.0,1078.0,47,326,4
msmarco-passage-trec-dl-2020,1051399,16.0,0.7,256,2176.0,2172.0,95,652,6
msmarco-passage-trec-dl-2020,1051399,16.0,0.7,512,4352.0,4345.0,190,1305,10
msmarco-passage-trec-dl-2020,1051399,16.0,0.7,1024,8704.0,8691.0,380,2611,13
msmarco-passage-trec-dl-2020,1051399,16.0,0.7,2048,17408.0,17400.0,775,5000,14
msmarco-passage-trec-dl-2020,1051399,16.0,0.7,4096,34816.0,34808.0,1863,5000,15
msmarco-passage-trec-dl-2020,1051399,16.0,0.7,8192,69632.0,69624.0,4039,5000,19
msmarco-passage-trec-dl-2020,1051399,16.0,0.7,10000,85000.0,85000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,16.0,0.75,128,1088.0,1088.0,51,272,5
msmarco-passage-trec-dl-2020,1051399,16.0,0.75,256,2176.0,2176.0,102,544,7
msmarco-passage-trec-dl-2020,1051399,16.0,0.75,512,4352.0,4352.0,204,1088,11
msmarco-passage-trec-dl-2020,1051399,16.0,0.75,1024,8704.0,8704.0,408,2176,13
msmarco-passage-trec-dl-2020,1051399,16.0,0.75,2048,17408.0,17408.0,816,4352,14
msmarco-passage-trec-dl-2020,1051399,16.0,0.75,4096,34816.0,34808.0,1863,5000,15
msmarco-passage-trec-dl-2020,1051399,16.0,0.75,8192,69632.0,69624.0,4039,5000,19
msmarco-passage-trec-dl-2020,1051399,16.0,0.75,10000,85000.0,85000.0,5000,5000,26
msmarco-passage-trec-dl-2020,1051399,16.0,0.8,128,1088.0,1081.0,54,217,5
msmarco-passage-trec-dl-2020,1051399,16.0,0.8,256,2176.0,2163.0,108,435,7
msmarco-passage-trec-dl-2020,1051399,16.0,0.8,512,4352.0,4342.0,217,870,12
msmarco-passage-trec-dl-2020,1051399,16.0,0.8,1024,8704.0,8700.0,435,1740,13
msmarco-passage-trec-dl-2020,1051399,16.0,0.8,2048,17408.0,17401.0,870,3481,14
